,Gene Name,Statistic,pvalue_x,pvalue_y
392,NHP2,-2.502594318001033,0.012328677080433134,0.0288383407445116
393,ZEB1-AS1,2.497173536084785,0.012518767642154646,0.0006412205945707
394,ZUFSP,2.497173536084785,0.012518767642154646,0.0064896299825853
395,SEC63,2.497173536084785,0.012518767642154646,0.0390241238918355
396,RIMKLA,-2.497173536084785,0.012518767642154646,0.0098762237682308
397,ARPC1A,-2.497173536084785,0.012518767642154646,0.0321983092697074
398,MTMR11,2.4953666087793693,0.012582705413148841,0.0250837680816381
399,CHRM4,-2.493559681473953,0.012646932126949438,0.0075305979077635
400,ARL13B,2.493559681473953,0.012646932126949438,0.0043974950301941
401,CACNA1I,-2.493559681473953,0.012646932126949438,5.28517031333477e-05
402,ASL,-2.493559681473953,0.012646932126949438,0.0028467114721699
403,HPCA,-2.4917527541685374,0.012711448878678573,8.46885613175624e-06
404,FLJ13224,2.4917527541685374,0.012711448878678573,0.0159656720129066
405,GRM4,-2.4917527541685374,0.012711448878678573,0.0011050672005196
406,TMEM151B,-2.4899458268631216,0.012776256766505654,0.0038670019683289
407,MPND,-2.4899458268631216,0.012776256766505654,0.0057988668963448
408,TSPAN7,-2.4881388995577054,0.012841356891650245,0.0248923745883474
409,FBXO41,-2.484525044946874,0.012972438274038496,0.0004886580896652
410,JAZF1-AS1,-2.4827181176414577,0.01303842174899851,0.0002966534424483
411,PMM1,-2.480911190336042,0.013104701896714362,0.0406123649718213
412,ZC2HC1B,2.479104263030626,0.013171279833700143,0.0030650925753448
413,ZNF436,2.479104263030626,0.013171279833700143,0.0111453772814443
414,IGSF8,-2.479104263030626,0.013171279833700143,0.0178298169798253
415,ARL5B,2.475490408419794,0.01330533355687779,0.0031053032598897
416,LOC201651,2.475490408419794,0.01330533355687779,0.0109031236686629
417,ATP6V1F,-2.4736834811143784,0.013372811591446116,0.0018330429478725
418,C7orf59,-2.4736834811143784,0.013372811591446116,0.0078899271899445
419,PPTC7,2.471876553808962,0.013440591912042861,0.0284030856986292
420,CST3,-2.4700696265035464,0.013508675650546871,0.0046657153004764
421,GMCL1P1,2.4682626991981307,0.013577063941918174,0.0204532140432558
422,FIS1,-2.4682626991981307,0.013577063941918174,0.0031638222185902
423,SCAF8,2.4682626991981307,0.013577063941918174,0.0270848259415453
424,TXNRD3,2.4664557718927145,0.013645757924200537,0.0177085176798777
425,CTNNBIP1,-2.4664557718927145,0.013645757924200537,0.0159086823499617
426,PRMT8,-2.4646488445872987,0.013714758738524057,0.0026791110823497
427,C16orf72,2.4646488445872987,0.013714758738524057,0.009843488740576
428,GNA13,2.4646488445872987,0.013714758738524057,0.0299891852518536
429,PLS1,2.462841917281883,0.013784067529107784,0.0089246698276222
430,EBLN1,2.459228062671051,0.013923613631392322,0.0089559919302934
431,RRN3,2.459228062671051,0.013923613631392322,0.0250489313858847
432,TPR,2.4574211353656352,0.013993853246998911,0.0308883641967956
433,KCNT1,-2.4574211353656352,0.013993853246998911,0.0001391225949458
434,SF3B1,2.4556142080602195,0.014064405446682308,0.0058256325934067
435,OSBPL11,2.4556142080602195,0.014064405446682308,0.0068276964851218
436,ATP6V0CP3,-2.4538072807548033,0.014135271390144172,0.0019269045069822
437,VWA1,-2.4538072807548033,0.014135271390144172,0.0331304002830097
438,CPSF2,2.4520003534493875,0.014206452240189984,0.0289205447632105
439,CDC27,2.4483864988385555,0.014349763326789326,0.0272808112495929
440,KATNA1,2.4465795715331398,0.014421895904494527,0.0103594590105967
441,ZNF346,-2.444772644227724,0.014494348071091729,0.0275299699670647
442,CST6,-2.444772644227724,0.014494348071091729,0.0013826641221177
443,C20orf201,-2.444772644227724,0.014494348071091729,0.0029375717084118
444,C14orf135,2.442965716922308,0.014567121004940996,0.0248289208272115
445,JAK1,2.442965716922308,0.014567121004940996,0.009315240303043
446,LOC100507034,2.442965716922308,0.014567121004940996,0.0054931506184206
447,KTN1,2.4393518623114763,0.014713633903426502,0.0360045079994725
448,CLTB,-2.4393518623114763,0.014713633903426502,0.0014518806280364
449,NDUFV3,-2.43754493500606,0.014787376240380198,0.0297363008255381
450,TMEM177,-2.43754493500606,0.014787376240380198,0.0043778810429785
451,NRGN,-2.43754493500606,0.014787376240380198,5.15772991165081e-05
452,SEC16B,2.4357380077006443,0.014861444089225025,0.0109109990344715
453,PDGFA,-2.4357380077006443,0.014861444089225025,0.0010198679104476
454,CASP8AP2,2.4357380077006443,0.014861444089225025,0.0052826915666401
455,SOHLH1,-2.4339310803952285,0.014935838643931292,0.003372641154957
456,C10orf118,2.4339310803952285,0.014935838643931292,0.0252231002092631
457,YDJC,-2.4321241530898123,0.01501056110159773,0.037307916902635
458,CCDC147,2.4321241530898123,0.01501056110159773,0.0219673443428927
459,DNAH12,2.4303172257843966,0.015085612662453415,0.0391541229675921
460,AP1S1,-2.4303172257843966,0.015085612662453415,0.0032180226823939
461,MIR186,2.4303172257843966,0.015085612662453415,0.0495013083375162
462,SPESP1,2.428510298478981,0.015160994529859997,0.0025343378636451
463,PTPRN,-2.428510298478981,0.015160994529859997,0.0001287277022569
464,DOPEY1,2.4267033711735646,0.015236707910313492,0.0224229924386726
465,PGP,-2.4267033711735646,0.015236707910313492,0.0018733850101415
466,TSPAN17,-2.4267033711735646,0.015236707910313492,0.0246615487131447
467,C20orf94,2.4267033711735646,0.015236707910313492,0.0156121582145172
468,FXYD7,-2.4267033711735646,0.015236707910313492,0.0005300237181537
469,KNDC1,-2.424896443868149,0.015312754013446294,0.0045760155753484
470,SENP6,2.424896443868149,0.015312754013446294,0.0157867098943591
471,CLPX,2.423089516562733,0.015389134052029104,0.0098348739912825
472,C4orf17,2.423089516562733,0.015389134052029104,0.0056992252515374
473,MPPED1,-2.423089516562733,0.015389134052029104,3.76490465151885e-06
474,IBTK,2.421282589257317,0.01546584924197283,0.0084236191456349
475,ST6GALNAC6,-2.421282589257317,0.01546584924197283,0.012438557680427
476,GRM7,-2.421282589257317,0.01546584924197283,0.002803196029713
477,ABLIM2,-2.419475661951901,0.015542900802330336,0.000667401743631
478,FN3K,-2.419475661951901,0.015542900802330336,0.0101673569190608
479,BECN1,2.4176687346464854,0.015620289955298378,0.0445634621150885
480,PDK2,-2.4176687346464854,0.015620289955298378,0.0179979830084796
481,SLC7A14,-2.4176687346464854,0.015620289955298378,8.0769041598508e-05
482,PHF3,2.415861807341069,0.015698017926219315,0.046983048782053
483,TSPAN4,-2.415861807341069,0.015698017926219315,0.0286800715070901
484,SEZ6L2,-2.415861807341069,0.015698017926219315,0.0066843708940818
485,ABCG4,-2.415861807341069,0.015698017926219315,0.0012388502430836
486,ZBED6,2.415861807341069,0.015698017926219315,0.0088695639270027
487,NBN,2.4122479527302376,0.015854495239027818,0.0039406818930468
488,IQGAP2,2.40682717081399,0.016091783157510694,0.0054823798144157
489,SLC9A10,2.40682717081399,0.016091783157510694,0.0036993214165403
490,CLOCK,2.4050202435085737,0.016171569944709262,0.0461942690439586
491,C4orf44,-2.4050202435085737,0.016171569944709262,0.0003618196475753
492,MGAT5B,-2.403213316203158,0.0162517042154772,0.0061021094925389
493,INPP5A,-2.401406388897742,0.016332187220381936,0.0474138295707171
494,ETAA1,2.401406388897742,0.016332187220381936,0.0285675619866119
495,LY6H,-2.399599461592326,0.016413020213151063,1.65460123607418e-05
496,SRFBP1,2.399599461592326,0.016413020213151063,0.006040566247366
497,SERPINB13,-2.399599461592326,0.016413020213151063,0.0287005866441733
498,ABCC2,2.399599461592326,0.016413020213151063,0.0007237623701716
499,C3orf14,-2.399599461592326,0.016413020213151063,0.0323630431908846
500,POR,-2.39779253428691,0.016494204450673653,0.0035027209248725
501,TBC1D3P1-DHX40P1,2.3959856069814944,0.016575741193001883,0.0047720475790694
502,N4BP2,2.3941786796760782,0.016657631703352216,0.0129457742314609
503,SNORA27,2.3923717523706625,0.016739877248106754,0.030922944674156
504,LOC339894,2.3887578977598305,0.01690543852219337,0.0444922524362288
505,ZNF644,2.3869509704544147,0.016988756800129665,0.0158949461679338
506,OTUB1,-2.385144043148999,0.017072435209681117,0.0330707282849635
507,RHOBTB1,2.385144043148999,0.017072435209681117,0.017124208075484
508,PPIA,-2.385144043148999,0.017072435209681117,0.0056027308231409
509,FOXJ3,2.385144043148999,0.017072435209681117,0.0187248843743466
510,TH,-2.381530188538167,0.017240877555719767,1.14400025569945e-06
511,C1orf27,2.377916333927335,0.017410775856225778,0.0133734815615528
512,RGS14,-2.377916333927335,0.017410775856225778,0.0088360820323128
513,RPGRIP1L,2.3743024793165035,0.017582140457916316,0.0052208353843762
514,CMA1,2.3743024793165035,0.017582140457916316,0.0180695665343147
515,RPE65,2.3724955520110873,0.017668375868953604,0.0004713125091582
516,KIAA1009,2.3724955520110873,0.017668375868953604,0.0165008559464932
517,PDE1C,-2.3706886247056715,0.017754981758340983,0.0045646237920076
518,CAMK2N2,-2.3706886247056715,0.017754981758340983,0.0017464347912273
519,KHDRBS1,2.368881697400256,0.01784195943371955,0.0439732441978661
520,PDE8B,2.368881697400256,0.01784195943371955,0.0027146263624936
521,TOR1AIP1,2.365267842789424,0.018017035388917996,0.0126309598037925
522,DNAJC30,-2.363460915484008,0.018105136299925752,0.0096176552710022
523,PDE5A,2.363460915484008,0.018105136299925752,0.0166964268446945
524,REM1,2.363460915484008,0.018105136299925752,0.0062089084275239
525,PSMD7,2.361653988178592,0.018193614259302004,0.0226083057517147
526,BICD1,2.361653988178592,0.018193614259302004,0.0106764352263117
527,CACNG2,-2.359847060873176,0.018282470590597923,4.86871068274724e-05
528,RIC8B,2.359847060873176,0.018282470590597923,0.0304636583973277
529,GNB5,-2.359847060873176,0.018282470590597923,0.0100508362614396
530,AP1G1,2.3580401335677603,0.018371706620548815,0.0205428732038508
531,PDZD8,2.3580401335677603,0.018371706620548815,0.0453890361638711
532,SMARCD3,-2.3580401335677603,0.018371706620548815,0.011345582569748
533,SHISA4,-2.356233206262344,0.018461323679074642,0.0370318446251881
534,SREK1,2.356233206262344,0.018461323679074642,0.047124615597042
535,GUF1,2.356233206262344,0.018461323679074642,0.0133521625036244
536,UCHL5,2.3544262789569284,0.018551323099280523,0.0106685018480394
537,PPP2R5D,-2.3544262789569284,0.018551323099280523,0.0370203410073131
538,DGAT1,-2.3544262789569284,0.018551323099280523,0.0141540596513064
539,KIF27,2.3544262789569284,0.018551323099280523,0.0142349830854638
540,CGB7,-2.3526193516515126,0.018641706217457307,0.0030489342331722
541,VEGFB,-2.3526193516515126,0.018641706217457307,0.0050199634353014
542,NACAD,-2.3508124243460964,0.018732474373082095,0.00251757776646
543,ICAM5,-2.347198569735265,0.018915171170517237,0.0022631705222009
544,CTAGE11P,2.347198569735265,0.018915171170517237,0.0062374294682449
545,LRIG1,2.3453916424298487,0.01900710250721632,0.0098526253544372
546,GOLGA4,2.3453916424298487,0.01900710250721632,0.0455385645965144
547,PIP5K1A,2.343584715124433,0.01909942427114147,0.0268399395966093
548,SMPD1,-2.343584715124433,0.01909942427114147,0.0451592957056198
549,MDM1,2.341777787819017,0.019192137817706283,0.0146280983490316
550,YME1L1,2.341777787819017,0.019192137817706283,0.0471937275191961
551,ZNF121,2.339970860513601,0.019285244505512653,0.0318258441035131
552,SLC16A1,2.339970860513601,0.019285244505512653,0.0120479094678885
553,CCDC66,2.338163933208185,0.019378745696350643,0.0358056749870967
554,C7orf50,-2.338163933208185,0.019378745696350643,0.0170070233472763
555,NAE1,2.338163933208185,0.019378745696350643,0.0263050387733643
556,NFKBIE,-2.3363570059027694,0.019472642755198992,0.0091362688457839
557,LOC284688,2.334550078597353,0.019566937050224963,0.006314705989098
558,MIR31HG,-2.334550078597353,0.019566937050224963,0.0001339181768886
559,FAM214A,2.334550078597353,0.019566937050224963,0.0040009184768638
560,DNAJB14,2.3327431512919374,0.01966162995278451,0.0385434374550555
561,MAN1A2,2.3327431512919374,0.01966162995278451,0.0399737452254135
562,MED13,2.3327431512919374,0.01966162995278451,0.0327265037390025
563,AIFM3,-2.3309362239865217,0.01975672283742228,0.0022523387359442
564,MRPS24,-2.3309362239865217,0.01975672283742228,0.0015366349625671
565,EFHB,2.3291292966811055,0.019852217081871664,0.0104971740369004
566,MYO1H,2.3291292966811055,0.019852217081871664,0.0185039152821126
567,NR5A2,2.3291292966811055,0.019852217081871664,0.0029532906832199
568,ATF7IP,2.3291292966811055,0.019852217081871664,0.035522019327445
569,LINC00340,2.325515442070274,0.0200444151770815,0.041512683706573
570,AP3B1,2.3237085147648577,0.020141121799251333,0.0480137354798339
571,MON1B,2.321901587459442,0.020238235324051102,0.0370794733264137
572,FCER2,-2.31828773284861,0.020433688659428247,0.0002269398346324
573,HAGHL,-2.31828773284861,0.020433688659428247,0.0415547674398578
574,PTGES2,-2.31828773284861,0.020433688659428247,0.0406784205262162
575,REST,2.3164808055431942,0.020532031266918403,0.0231210782764225
576,HIPK4,-2.3164808055431942,0.020532031266918403,7.54532938937304e-05
577,DPP8,2.3146738782377785,0.020630786370863442,0.0195779433375645
578,KIAA1383,2.3146738782377785,0.020630786370863442,0.0340941905391179
579,CXXC5,-2.3128669509323627,0.020729955377687067,0.0192222747170106
580,TFR2,-2.3128669509323627,0.020729955377687067,0.0419787029589544
581,ZBTB10,2.3128669509323627,0.020729955377687067,0.0202413277596546
582,PRMT10,2.3110600236269465,0.020829539696999234,0.0121511465286921
583,UBB,-2.3110600236269465,0.020829539696999234,0.016870771813725
584,RSL1D1,2.3110600236269465,0.020829539696999234,0.0270685628229249
585,CA7,-2.3110600236269465,0.020829539696999234,0.0421221378742806
586,SPTBN4,-2.3092530963215308,0.020929540741595466,0.0184092494529805
587,DYNC1LI2,2.3092530963215308,0.020929540741595466,0.0364538730196221
588,APPL2,2.3092530963215308,0.020929540741595466,0.0078664822152885
589,MPHOSPH10,2.3092530963215308,0.020929540741595466,0.0146143436915337
590,TMED6,2.3092530963215308,0.020929540741595466,0.0086731604337749
591,ATP2B2,-2.307446169016115,0.02102995992745658,0.0320527497820946
592,RIPK2,2.305639241710699,0.021130798673747883,0.0225897710787477
593,ZBTB6,2.305639241710699,0.021130798673747883,0.0093780452969355
594,KPNB1,2.300218459794451,0.021435846514611806,0.0294952182841157
595,SDR16C5,-2.300218459794451,0.021435846514611806,4.50172015250848e-05
596,LOC100271836,2.300218459794451,0.021435846514611806,0.0260396663160958
597,TSPAN33,-2.2984115324890353,0.021538377757946342,0.0069044461640055
598,FAHD2B,-2.2984115324890353,0.021538377757946342,0.0078206907147374
599,MBIP,2.2984115324890353,0.021538377757946342,0.021193188709621
600,FBXL15,-2.2966046051836195,0.021641335705283322,0.0169159045627805
601,APBB1,-2.2947976778782033,0.02174472179488103,0.0050761143017698
602,GAN,2.2947976778782033,0.02174472179488103,0.0306531727017233
603,LOC100505478,2.2929907505727876,0.021848537468177012,0.0192244722468851
604,GALNTL6,-2.2929907505727876,0.021848537468177012,0.0005502710972619
605,ACOT7,-2.2929907505727876,0.021848537468177012,0.0195117900603284
606,ANP32E,2.2929907505727876,0.021848537468177012,0.0205750867457335
607,HIPK1,2.291183823267372,0.02195278416978729,0.0213630280346956
608,SNAPC1,2.291183823267372,0.02195278416978729,0.017261437019955
609,KIAA1797,-2.291183823267372,0.02195278416978729,0.0493711830483266
610,CCDC39,2.2893768959619556,0.022057463347505298,0.027696192587747
611,ZNF790,2.2893768959619556,0.022057463347505298,0.014409820208918
612,ABHD14A,-2.28756996865654,0.02216257645230075,0.0217445323589615
613,OPHN1,2.28756996865654,0.02216257645230075,0.0172215528859008
614,ATP4B,2.28756996865654,0.02216257645230075,0.0019551825579312
615,SPICE1,2.28756996865654,0.02216257645230075,0.0026662233479846
616,ACOT8,-2.283956114045708,0.022374110262878593,0.0056286922371378
617,VSNL1,-2.283956114045708,0.022374110262878593,1.752883651792e-05
618,PGM2,2.2803422594348763,0.022587397272764792,0.0334402365730878
619,SLC6A7,-2.2803422594348763,0.022587397272764792,2.45141118798955e-05
620,ADAMTS15,2.2803422594348763,0.022587397272764792,0.0065187437060219
621,SHPRH,2.27853533212946,0.022694701888590085,0.016186367912636
622,DDX19A,2.27853533212946,0.022694701888590085,0.0269829116900581
623,GPR22,-2.27853533212946,0.022694701888590085,1.1854608256111e-06
624,PZP,2.2767284048240444,0.02280244920395235,0.0230441700523058
625,LETMD1,-2.2749214775186286,0.022910640692023507,0.0339571654649835
626,TMEM198,-2.2749214775186286,0.022910640692023507,0.0044397143152784
627,LRRC4B,-2.2749214775186286,0.022910640692023507,0.0199039368956377
628,FADS6,-2.2731145502132124,0.023019277829142062,9.92927898913121e-06
629,OLFM1,-2.2731145502132124,0.023019277829142062,0.0044269122475027
630,RBFA,-2.2713076229077966,0.023128362094811453,0.0154235872509387
631,C5,2.2713076229077966,0.023128362094811453,0.0279355351020556
632,UNC119,-2.269500695602381,0.023237894971698866,0.0098556090138415
633,SHROOM2,-2.2676937682969647,0.02334787794563352,0.0415187121747706
634,ALDH1L2,2.265886840991549,0.02345831250560503,0.0154797660312707
635,ASPHD2,-2.262272986380717,0.02368054235540985,0.0398994924745224
636,OR2C3,2.262272986380717,0.02368054235540985,0.0056438487363822
637,NCKIPSD,-2.260466059075301,0.02379234063900995,0.0347216826329231
638,TICAM2,-2.260466059075301,0.02379234063900995,0.0104355185560646
639,AP2A2,-2.256852204464469,0.024017311431677568,0.0300525838841538
640,BSPRY,-2.2550452771590535,0.02413048695342822,0.0072272313236321
641,CEP120,2.2550452771590535,0.02413048695342822,0.033993118296405
642,TCEA1,2.2532383498536377,0.024244124572493548,0.0480479947881111
643,PRO0611,2.2532383498536377,0.024244124572493548,0.0270783337063993
644,CKMT1B,-2.2514314225482215,0.024358225803084214,0.0019383657168825
645,GMCL1,2.2514314225482215,0.024358225803084214,0.0305830759274098
646,MIR149,-2.2514314225482215,0.024358225803084214,0.000843774562421
647,SEPX1,-2.2514314225482215,0.024358225803084214,0.0187755844562671
648,GALE,-2.2514314225482215,0.024358225803084214,0.0085121864027682
649,BPTF,2.2514314225482215,0.024358225803084214,0.0382591021081698
650,TCTEX1D4,2.2496244952428057,0.02447279216255487,0.009573023299999
651,SRSF11,2.2496244952428057,0.02447279216255487,0.0332794374338295
652,LOC91149,-2.2496244952428057,0.02447279216255487,0.0432470835313773
653,CALM3,-2.2496244952428057,0.02447279216255487,0.0010220466538897
654,DDX46,2.24781756793739,0.024587825171402223,0.0091625418789324
655,INPP5J,-2.24781756793739,0.024587825171402223,0.0232475857474571
656,LOC284648,2.24781756793739,0.024587825171402223,0.0131624140003392
657,SPG20,2.24781756793739,0.024587825171402223,0.0340306509648204
658,MIR137HG,-2.2460106406319738,0.024703326353262767,0.008215859971951
659,IREB2,2.2460106406319738,0.024703326353262767,0.0104411497161286
660,GIPC1,-2.244203713326558,0.024819297234910668,0.0399785757897812
661,PCP4L1,-2.244203713326558,0.024819297234910668,0.0008571137627003
662,SH2D5,-2.2423967860211422,0.02493573934625558,5.77622310699224e-05
663,EDEM3,2.2423967860211422,0.02493573934625558,0.0172938334965841
664,PRSS21,-2.2423967860211422,0.02493573934625558,8.53989514565413e-06
665,MRPL2,-2.2423967860211422,0.02493573934625558,0.0194509949105466
666,CREB1,2.2423967860211422,0.02493573934625558,0.0292368517563898
667,PIK3C2G,2.2423967860211422,0.02493573934625558,0.0051973558222186
668,MYLK4,2.2387829314103103,0.0251700433933387,0.0436771723855714
669,ADAM17,2.2387829314103103,0.0251700433933387,0.0366258101541595
670,FN3KRP,-2.2387829314103103,0.0251700433933387,0.0358543199214876
671,NBPF15,2.2369760041048945,0.025287908404552757,0.0137620457560614
672,ZMYND11,2.2369760041048945,0.025287908404552757,0.0100489370077514
673,KHK,-2.2369760041048945,0.025287908404552757,0.0271170276737073
674,ZBTB1,2.2369760041048945,0.025287908404552757,0.0465547372814382
675,NMU,2.2369760041048945,0.025287908404552757,0.0125735187724208
676,NARG2,2.2351690767994783,0.025406250796410856,0.0463920594053592
677,CHD1L,2.2351690767994783,0.025406250796410856,0.015745611301954
678,NDUFB2,-2.2351690767994783,0.025406250796410856,0.0087438618625566
679,TAF1D,2.2351690767994783,0.025406250796410856,0.0199167175701525
680,IRF7,-2.2351690767994783,0.025406250796410856,0.0375168570270515
681,G6PC,2.2333621494940625,0.025525072114464843,0.0104357935159817
682,PYGO1,2.2315552221886468,0.025644373907387653,0.0410312387335878
683,C2orf80,-2.2297482948832306,0.025764157726970806,0.0029626845844756
684,KLF8,2.2297482948832306,0.025764157726970806,0.0444889024623164
685,ECHS1,-2.2297482948832306,0.025764157726970806,0.0136235064593824
686,LOC100859930,-2.227941367577815,0.02588442512812158,0.0183643804853884
687,ACADM,2.227941367577815,0.02588442512812158,0.0368107433801689
688,NOC3L,2.227941367577815,0.02588442512812158,0.0059887089924482
689,ZBTB44,2.226134440272399,0.026005177668860572,0.0322431876708471
690,NOL8,2.226134440272399,0.026005177668860572,0.032191926506441
691,MLIP,2.226134440272399,0.026005177668860572,0.0382632541799688
692,PORCN,-2.226134440272399,0.026005177668860572,0.0201168384031796
693,OGFOD1,2.224327512966983,0.026126416910318764,0.0174195259216163
694,DOC2A,-2.224327512966983,0.026126416910318764,0.0002251998903042
695,SNORA4,2.222520585661567,0.02624814441673489,0.0352773653196908
696,TRPC6,2.222520585661567,0.02624814441673489,0.0105778549439148
697,MTL5,-2.2207136583561513,0.02637036175545251,0.0036882161815941
698,LARP7,2.2207136583561513,0.02637036175545251,0.0326651071286985
699,CBWD6,2.218906731050735,0.026493070496917244,0.0455323777938105
700,FASTK,-2.218906731050735,0.026493070496917244,0.0020842921068134
701,SAC3D1,-2.2170998037453193,0.02661627221467362,0.0084813819994256
702,TRPV6,-2.2170998037453193,0.02661627221467362,0.0073742705933394
703,GNG12,2.2152928764399036,0.026739968485362343,0.0386688014106593
704,PCDHB2,2.2152928764399036,0.026739968485362343,0.0034000724671396
705,DGCR6L,-2.2152928764399036,0.026739968485362343,0.0215307680125827
706,ATP5J2,-2.2152928764399036,0.026739968485362343,0.0196556904010545
707,AGPAT1,-2.2134859491344874,0.02686416088871708,0.0335039885794507
708,CCAR1,2.2134859491344874,0.02686416088871708,0.0286246434918327
709,STMN3,-2.2134859491344874,0.02686416088871708,0.0057382577291667
710,UACA,2.2116790218290716,0.02698885100756141,0.0445567405623646
711,PIGG,2.2116790218290716,0.02698885100756141,0.0491924754439957
712,KRT73,-2.2116790218290716,0.02698885100756141,0.0099311447007238
713,C7orf44,-2.2116790218290716,0.02698885100756141,0.0123850694192625
714,DTHD1,2.2080651672182396,0.027239730738443976,0.0001060090795301
715,MIR7-3HG,-2.206258239912824,0.027365923531550387,0.0008853927594054
716,RBM27,2.206258239912824,0.027365923531550387,0.0294007753179355
717,B3GAT3,-2.204451312607408,0.027492620402276298,0.0296539269740804
718,RHOF,-2.204451312607408,0.027492620402276298,0.0039594198798091
719,PSMC3,-2.202644385301992,0.027619822948846653,0.039681799549115
720,EPHA8,-2.202644385301992,0.027619822948846653,0.0005558751099093
721,MGC72080,-2.1990305306911604,0.02787575147776806,0.0010159174935809
722,USH2A,2.1990305306911604,0.02787575147776806,0.007873212184289
723,ZFP90,2.1990305306911604,0.02787575147776806,0.0175174872204625
724,FBN2,2.197223603385744,0.028004480671906397,0.0099928783121875
725,AGAP3,-2.197223603385744,0.028004480671906397,0.0050033700168475
726,PCF11,2.197223603385744,0.028004480671906397,0.0186259273520895
727,GPR26,-2.1954166760803284,0.02813372196545639,0.0023693561265145
728,TYW3,2.1936097487749127,0.02826347697195901,0.0098731666213252
729,HTR2A,-2.1918028214694965,0.02839374730800765,0.0026045498924152
730,AKIRIN2-AS1,2.1918028214694965,0.02839374730800765,0.0347104880625269
731,CHGA,-2.1899958941640807,0.028524534593244184,8.08230576777366e-05
732,MYC,2.1899958941640807,0.028524534593244184,0.0106511673818826
733,ECHDC3,-2.1863820395532487,0.02878766650506923,0.0277792424986589
734,SWT1,2.1863820395532487,0.02878766650506923,0.0070580432142079
735,PQLC1,-2.1863820395532487,0.02878766650506923,0.014325123372098
736,UBE2QL1,-2.1863820395532487,0.02878766650506923,0.0001541058505092
737,TIGD7,2.184575112247833,0.02892001438615036,0.031543774195592
738,COX7A1,-2.184575112247833,0.02892001438615036,0.0025805443954166
739,VPS35,2.184575112247833,0.02892001438615036,0.0326462320457643
740,IQCH,2.180961257637001,0.029186282157635864,0.0097777814780546
741,NOP58,2.180961257637001,0.029186282157635864,0.0195251142757833
742,FER,2.1791543303315852,0.029320205320719467,0.034560121200104
743,SULT4A1,-2.1791543303315852,0.029320205320719467,0.0002031211003237
744,PART1,-2.1791543303315852,0.029320205320719467,0.0008163916700226
745,CKMT1A,-2.1773474030261695,0.02945465685552082,0.0009245564603575
746,DYNLL1,-2.1773474030261695,0.02945465685552082,0.012477268618349
747,CDH12,-2.1773474030261695,0.02945465685552082,0.0033953456693365
748,ZNF721,2.1773474030261695,0.02945465685552082,0.045015578234562
749,IDH1,-2.1773474030261695,0.02945465685552082,0.0108083985839156
750,NAP1L1,2.1755404757207533,0.0295896384059297,0.0193894947195369
751,NOTCH2,2.1737335484153375,0.029725151618848464,0.0151977766593771
752,CIDECP,-2.1719266211099217,0.02986119814418759,0.0419923116689057
753,YTHDC2,2.1719266211099217,0.02986119814418759,0.0470609438201907
754,VAMP1,-2.1719266211099217,0.02986119814418759,0.0121123287225497
755,MRPS18B,-2.1719266211099217,0.02986119814418759,0.0290175379008804
756,MICAL2,-2.1701196938045055,0.02999777963486162,0.0002169716063102
757,MDH2,-2.1683127664990898,0.030134897746784236,0.0092616291096938
758,DDX19B,2.1683127664990898,0.030134897746784236,0.0194053008063554
759,POP7,-2.1683127664990898,0.030134897746784236,0.0196536739331159
760,LOC728978,-2.1683127664990898,0.030134897746784236,0.0001629863132749
761,CERCAM,-2.1683127664990898,0.030134897746784236,0.0381736704619662
762,TPTE2P6,2.1683127664990898,0.030134897746784236,0.0062852414873013
763,POLR1D,-2.166505839193674,0.030272554138864424,0.0438803546237887
764,LOC641367,2.166505839193674,0.030272554138864424,0.0148336185221516
765,DKK3,-2.1646989118882582,0.030410750473001437,0.0343001406986406
766,CCDC30,2.1646989118882582,0.030410750473001437,0.0341249787788356
767,ZNF19,2.162891984582842,0.0305494884140806,0.0201708684573108
768,F2R,2.1610850572774263,0.030688769629968325,0.0423117708534715
769,ADAD2,-2.1592781299720105,0.030828595791507745,2.18642156165684e-05
770,LPCAT4,-2.1592781299720105,0.030828595791507745,0.0022714813447799
771,HNRNPH3,2.1574712026665943,0.030968968572513828,0.0383892612557347
772,GDAP2,2.1574712026665943,0.030968968572513828,0.0377889798001604
773,MAML2,2.1556642753611786,0.031109889649768466,0.0363144105653177
774,LOC728723,2.1556642753611786,0.031109889649768466,0.0400533571112045
775,NSUN6,2.153857348055763,0.031251360703015776,0.0157908218327746
776,FAM40B,-2.153857348055763,0.031251360703015776,0.0020792258211325
777,KCNV1,-2.153857348055763,0.031251360703015776,0.0010240009314921
778,DLGAP3,-2.153857348055763,0.031251360703015776,0.0015178424031043
779,TNFSF18,2.153857348055763,0.031251360703015776,0.0119080500021433
780,EEF1A2,-2.1520504207503466,0.031393383414957156,0.0115543881986632
781,STYXL1,-2.1520504207503466,0.031393383414957156,0.0108911081330531
782,FRYL,2.1520504207503466,0.031393383414957156,0.0342057646152043
783,C9orf41,2.150243493444931,0.0315359594712462,0.033320840352294
784,DDX1,2.150243493444931,0.0315359594712462,0.0317382466152204
785,UBE2M,-2.148436566139515,0.03167909056048382,0.0309496267119269
786,SEPSECS,2.146629638834099,0.031822778374213,0.0320600485241624
787,FAM129A,2.144822711528683,0.03196702460691376,0.0084696653743976
788,CPSF4,-2.1430157842232673,0.03211183095599781,0.0087529012798362
789,MAP4K5,2.141208856917851,0.032257199121803554,0.0150220389917941
